easy Apotheke Stieghorst ;Detmolder Straße;550;33699;Bielefeld;;
Glashütter-Apotheke ;Tangstedter Landstraße;555;22851;Norderstedt;;
Kleeblatt Apotheke in Fischeln ;Kölnerstraße;557;47807;Krefeld-Fischeln;;
Braunsfelder Apotheke ;Aachener Straße;557;50933;Köln;;
Sonnenschein Apotheke  Aktiv Apotheken OHG ;Eichkopfallee;55a;65835;Liederbach;;
St. Laurentius-Apotheke  ;Martinstraße;55a;79848;Bonndorf;;
Franziscus Apotheke ;Bahnhofstraße;55b;85375;Neufahrn b. Freising;;
Sonnen Apotheke ;Breite Straße;56;26919;Brake (Unterweser);;
Kiepenkerl-Apotheke ;Dufkampstraße;56;48703;Stadtlohn;;
Pampusapotheke im Josefcarree ;Gudrunstraße;56;44791;Bochum ;;
Holzlarer Apotheke Holzlar;Hauptstraße;56;53229;Bonn;;
Cyriakus Apotheke OHG ;Bonner Straße;56;41468;Neuss;;
Schwanen Apotheke ;Mittelstraße;56;41372;Niederkrüchten;;
Marien-Apotheke ;Rurdorfer Straße;56;52441;Linnich;;
Friedrichsberger Apotheke ;Friedrichstraße;56;24837;Schleswig;;
Tannenhof-Apotheke ;Tannenhof;56;22397;Hamburg;;
Oberdörffer-S Apotheke ;Hoheluftchaussee;56;20253;Hamburg;;
Sonnen Apotheke ;Große Straße;56;27356;Rotenburg (Wümme);;
Niedersachsen-Apotheke Kirchweyhe;Bahnhofstraße;56;28844;Weyhe;;
Hils Apotheke ;Dr.-Jasper-Straße;56;31073;Delligsen;;
Petersberg Apotheke Herr Nikolaos Tsilofitis e.K.;Heinrichstraße;56;99817;Eisenach;;
Land-Apotheke ;Halle-Kasseler-Straße;56;99759;Sollstedt;;
Kronen Apotheke ;Altenhagener Straße;56;58097;Hagen;;
Sonnen Apotheke ;Im Ohl;56;58675;Hemer;;
City Apotheke ;Lange Straße;56;59555;Lippstadt;;
Pankratius Apotheke ;Hauptstraße;56;59581;Warstein;;
Kylltal-Apotheke ;Kyllstraße;56;54293;Trier;;
Apotheke am Königsstuhl ;Mainzer Straße;56;56321;Rhens;;
Adler Apotheke C. Schmidt-Schliessmann;Rheingaustraße;56;65375;Oestrich-Winkel;;
Felsen-Apotheke ;Frankfurter Straße;56;35315;Homberg (Ohm);;
Hermes-Apotheke ;Kaiserstraße;56;60329;Frankfurt am Main;;
Mühlen Apotheke ;Hauptstraße;56;63864;Glattbach;;
Mohren Apotheke ;Mainzer Straße;56;67547;Worms;;
Rodenhof Apotheke ;Heinrich-Koehl-Straße;56;66113;Saarbrücken;;
Rats-Apotheke ;Hauptstraße;56;76669;Bad Schönborn;;
Schellenberg Apotheke ;Hauptstraße;56;78183;Hüfingen;;
Rhein-Apotheke Ichenheim   ;Hauptstraße;56;77743;Neuried/Ilchingen;;
Bergbauers Central Apotheke ;Hauptstraße;56;77815;Bühl;;
Gartenstadt Apotheke ;Fritz-Soldmann-Straße;56;97424;Schweinfurt;;
Rodach-Apotheke ;Bahnhofstraße;56;96257;Redwitz;;
Hubertus Apotheke ;Hauptsmoorstraße;56;96052;Bamberg;;
Moosloh-Apotheke ;Mooslohstraße;56;92637;Weiden i.d.OPf.;;
Kranz Apotheke ;Hauptstraße;56;83246;Unterwössen;;
Burg Apotheke ;Robert-Koch-Straße;56;84489;Burghausen;;
Ursus Apotheke ;Waldheimplatz;56;81739;München;;
AVIE Max-Weber-Platz Apotheke Herr Dr. Berthold Pohl ;Innere Wiener Straße;56;81667;München;;
Tassilo Apotheke ;Richard-Strauss-Straße;56;81677;München;;
Centaurus Apotheke ;Johanneskirchner Straße;56;81927;München;;
Paracelsus-Apotheke ;Egerlandstraße;56;82538;Geretsried;;
St.Anna Apotheke ;Lenzfrieder Straße;56;87437;Kempten (Allgäu);;
Marien Apotheke ;Reichsstraße;56;86609;Donauwörth;;
Baltic Apotheke OHG Dr. Marco Neumann & Patrick Podehl;Ossenreyerstraße;56;18439;Stralsund;;
Hohenzollerndamm Apotheke ;Hohenzollerndamm;56;14199;Berlin;;
Humboldt-Apotheke ;Demianiplatz;56;2826;Görlitz;;
Süd-Apotheke ;Ülleber Straße;56;99867;Gotha;;
Stadt Apotheke ;Markt;56;7929;Saalburg-Ebersdorf;;
Apotheke Am Franckeplatz ;Steinweg;56;6110;Halle (Saale);;
Fontane Apotheke ;Yorckstraße;56;4159;Leipzig;;
St. Jakobi Apotheke ;Breiteweg 55 -;56;39218;Schönebeck (Elbe);;
Akazien-Apotheke ;Waldstraße;56;16761;Hennigsdorf;;
Spandauer Apotheke ;Feldstraße;56;13585;Berlin;;
Ginkgo Apotheke ;Schäferkampsallee;56-58;20357;Hamburg;;
Hache-Apotheke ;Hauptstraße;56-58;28857;Syke;;
Rats-Apotheke ;Clemens-August-Straße;56-58;59821;Arnsberg;;
Hildegardis Apotheke ;Hilgardring;56-58;67657;Kaiserslautern;;
Helios Apotheke Davenstedt;Geveker Kamp;56-60;30453;Hannover;;
Angertor Apotheke ;Hindenburg Straße;56-60;89129;Langenau;;
Elefanten Apotheke Pharmacie Internationale;Bolkerstraße;56/58;40213;Düsseldorf;;
Glückskind Apotheke ;Heerstraße;560;13591;Berlin;;
Teutoburg Apotheke Pivitsheide;Bielefelder Straße;561;32758;Detmold;;
easyApotheke Moers ;Römerstraße;568;47443;Moers;;
Scarabaeus Apotheke ;Bautzener Straße;56b;2681;Schirgiswalde-Kirschau;;
Stern Apotheke ;Westerwaldstraße;56c;56579;Rengsdorf;;
Stadt Apotheke ;Nordersteinstraße;57;27472;Cuxhaven;;
Höst-Apotheke Remels;Alter Postweg;57;26670;Uplengen;;
Königsesch Apotheke  ;Königseschstraße;57;48431;Rheine;;
Pegasus Apotheke Fr.Dr.F-Borges&Fr.S-Nagel OHG;Lotter Straße;57;49078;Osnabrück;;
Herzogen Apotheke  c/o Römer Apotheke OHG ;Voss-Straße;57;47574;Goch;;
Malteser Apotheke Bruckhausen  ;Hauptstraße;57;46569;Hünxe;;
Marien Apotheke ;Cösfelder Straße;57;48653;Coesfeld;;
Elisana Einkauf GmbH Warenempfänger;Barbarastraße;57;46282;Dorsten;;
Stern Apotheke am Kaufland ;Marler Stern;57;45768;Marl;;
Kaiser-Friedrich Apotheke ;Kaiserstraße;57;45468;Mülheim an der Ruhr;;
Düsseldorf Apotheke -;Bilker Allee;57;40219;Düsseldorf;;
Worringer Apotheke ;St.-Tönnis-Straße;57;50769;Köln;;
Sedenquell Apotheke ;Schilsheider Straße;57;40699;Erkrath;;
Kreuzherren-Apotheke ;Kreuzherrenstraße;57;53227;Bonn;;
Severin Apotheke Eilendorf;Von-Coels-Straße;57;52080;Aachen;;
St.Rochus Apotheke Wiedemeyer u. Böhm OHG;Hindenburgstraße;57;41352;Korschenbroich;;
Wald Apotheke Filiale Rickling ;Dorfstraße;57;24635;Rickling;;
Apotheke am St. Joseph Stift ;Georg-Gröning-Straße;57;28209;Bremen;;
Lindenberg-Apotheke ;Bahnhofstraße;57;27305;Bruchhausen-Vilsen;;
Storchen Apotheke ;Plattenberg;57;27283;Verden (Aller);;
Basberg Apotheke ;Deisterstraße;57;31785;Hameln;;
Pollhans-Apotheke Schloß Holte;Bahnhofstraße;57;33758;Schloß Holte-Stukenbrock;;
Südtor Apotheke ;Rathausstraße;57;33397;Rietberg;;
Apotheke am Stadtring Faddoul & Shebli OHG;Vennhofallee;57;33689;Bielefeld;;
Neue Apotheke ;Herforder Straße;57;32545;Bad Oeynhausen;;
Kastanien Apotheke ;Eggestraße;57;33100;Paderborn;;
Adler Apotheke ;Herzog-Wilhelm-Straße;57;38667;Bad Harzburg;;
Marien Apotheke Wickede;Wickeder Hellweg;57;44319;Dortmund;;
Rosen-Apotheke ;Hauptstraße;57;59889;Eslohe (Sauerland);;
Herz-Jesu Apotheke -;Hauptstraße;57;51789;Lindlar;;
Oranien Apotheke Am Nerotal ;Taunusstraße;57;65183;Wiesbaden;;
West Apotheke ;Leipziger Straße;57;60487;Frankfurt am Main;;
Rheintal-Apotheke ;Rheintalstraße;57;55130;Mainz;;
Anna Apotheke OHG ;Wiener Straße;57;60599;Frankfurt am Main;;
Easy Apotheke ;Frankfurter Straße;57;64807;Dieburg;;
Apotheke im Globus ;Merkurstraße;57;67663;Kaiserslautern;;
Berg-und-Hütten-Apotheke ;Stummstraße;57;66763;Dillingen;;
Marien-Apotheke ;Hauptstraße;57;66497;Contwig;;
Apotheke am Rosenberg ;Olgastraße;57;74072;Heilbronn;;
Ansbach-Apotheke ;Steinsfurter Straße;57;74889;Sinsheim;;
Paracelsus Apotheke ;Peterstaler Straße;57;69118;Heidelberg;;
Bahnhof Apotheke ;Bahnhof Straße;57;73312;Geislingen an der Steige;;
Schloss Apotheke ;Hauptstraße;57;89611;Obermarchtal;;
Apotheke Am Hafen ;Karlstraße;57;88045;Friedrichshafen;;
Apotheke im Kaufland ;Waldkircher Straße;57;79106;Freiburg im Breisgau;;
Werder Apotheke ;Werderstraße;57;79379;Müllheim;;
Greifen Apotheke ;Hauptstraße;57;77704;Oberkirch;;
Apotheke Diezenhalde ;Freiburger Allee;57;71034;Böblingen;;
Marien Apotheke ;Haupt Straße;57;77736;Zell am Harmersbach;;
Rosenstein Apotheke ;Hauptstraße;57;73540;Heubach;;
Alte Apotheke ;Hauptstraße;57;90562;Heroldsberg;;
St.Pauls Apotheke ;Amalienstraße;57;90763;Fürth;;
Delphin Apotheke ;Laufamholzstraße;57;90482;Nürnberg;;
Mohren Apotheke  OFRA-Pharm OHG;Maximilianstraße;57;95444;Bayreuth;;
Apotheke am Roten Hügel OHG  ;Preuschwitzer Straße;57;95445;Bayreuth;;
Engel Apotheke ;Hauptstraße;57;95676;Wiesau;;
Fuchs-Apotheke Altenerding;Zugspitzstraße;57;85435;Erding;;
Karlstadt-Apotheke ;Elisabethstraße;57;80796;München;;
Engel Apotheke ;Lotterbergstraße;57;87439;Kempten (Allgäu);;
Kreis Apotheke am Volksfestplatz am Volksfestplatz;Ingolstaedter Straße;57;85276;Pfaffenhofen;;
Senftenauer Apotheke ;Kleinhaderner Straße;57;80689;München;;
Fasanerie Apotheke ;Karbe-Wagner-Straße;57;17235;Neustrelitz;;
Neptun Apotheke ;Turkuer Straße;57;18107;Rostock;;
Park Apotheke ;Klenower Straße;57;19288;Ludwigslust;;
Preussen Apotheke Kurfürsten ;Kurfürstenstraße;57;12105;Berlin;;
Berg - Apotheke OHG ;Nassauische Straße;57;10717;Berlin;;
Schauburg Apotheke ;Königsbrücker Straße;57;1099;Dresden;;
Merkur Apotheke OHG  Maren Branzk & Michael Branzk;Lauenhainer Straße;57;9648;Mittweida;;
Concordia-Apotheke ;Bahnhofstraße;57;8523;Plauen;;
Apotheke zum Storch ;Am Polderdeich;57;39124;Magdeburg;;
Hirsch-Apotheke ;Magdeburger Straße;57;39167;Eichenbarleben;;
Apotheke am Philosophenweg Schultze Apotheken OHG;Friedrich-Ebert-Ring;57;14712;Rathenow;;
Die Herz-Apotheke ;Badstraße;57-58;13357;Berlin;;
Heinrich-Klaproth-Apotheke ;Leipziger Straße;57-58;10117;Berlin;;
easyApotheke Flensburg Galerie ;Holm;57-61;24937;Flensburg;;
Alfalfa Apotheke ;Hauptstraße;57/1;73054;Eislingen;;
Mühlen Apotheke ;Kölner Straße;570;47807;Krefeld;;
Kullen  Apotheke ;Schurzelter Straße;571;52074;Aachen;;
Apotheke Wasserberg ;Tschaikowskistraße;57a;9599;Freiberg;;
Kronen-Apotheke Jena -;Naumburger Straße;57a;7743;Jena;;
Greifenberg Apotheke ;Greifenberger Straße;57b;22147;Hamburg;;
Heide Apotheke ;Hauptstraße;58;49681;Garrel;;
Apotheke in Wehdem  ;Stemwederbergstraße;58;32351;Stemwede;;
Rathaus Apotheke ;Busmannstraße;58;47623;Kevelaer;;
Barbara Apotheke ;Ostring;58;46238;Bottrop;;
Burg Apotheke ;Friedrich-Ebert-Straße;58;46535;Dinslaken;;
Adler Apotheke ;Salzstraße;58;48143;Münster;;
Apotheke am Ehlinghof Suderwich;Ehlingstraße;58;45665;Recklinghausen;;
Kuchler Apotheke Kuchler Pries OHG;Franz-Lenze-Platz;58;47178;Duisburg;;
Adler Apotheke ;Hochstraße;58;47798;Krefeld;;
Alte Apotheke ;Koblenzer Straße;58;53173;Bonn;;
Sonnen Apotheke ;Kölner Straße;58;53940;Hellenthal;;
Zehnthof - Apotheke ;Zehnthofstraße;58;52349;Düren;;
Epes-Apotheke ;Lange Reihe;58;20099;Hamburg;;
Waldheim Apotheke ;Liebrechtstraße;58;30519;Hannover;;
Hubertus Apotheke Schloß Holte;Bahnhofstraße;58;33758;Schloß Holte-Stukenbrock;;
Apotheke in Lipperreihe Lipperreihe;Dalbker Straße;58;33813;Oerlinghausen;;
Einhorn Apotheke ;Eilper Straße;58;58091;Hagen;;
Delphin Apotheke ;Tannenbergstraße;58;42103;Wuppertal;;
Sonnen-Apotheke ;Winkeler Straße;58;65366;Geisenheim;;
Alte Apotheke in Griesheim ;Linkstraße;58;65933;Frankfurt am Main;;
Nibelungen Apotheke Hofheim;Bahnhofstraße;58;68623;Lampertheim;;
Columbus-Apotheke am Speyerer Tor;Speyerer Straße;58;67227;Frankenthal (Pfalz);;
Maximillian Apotheke ;Hauptstraße;58;67133;Maxdorf;;
Volker Apotheke ;Spießgasse;58;55232;Alzey;;
Adler Apotheke   ;Pariser Straße;58;55286;Wörrstadt;;
Berg-und Hütten Apotheke OHG ;Saarbrücker Straße;58;66299;Friedrichsthal;;
Stern-Apotheke ;Grühlingstraße;58;66280;Sulzbach;;
Laurentius-Apotheke Herr Andreas Hinsberger;Illtalstraße;58;66571;Eppelborn;;
Römer Apotheke ;Römerstraße;58;69115;Heidelberg;;
Apotheke Mühlhausen ;Hauptstraße;58;69242;Mühlhausen;;
Apotheke im Aurain ;Stuttgarter Straße;58;74321;Bietigheim-Bissingen;;
Apotheke Friedrich ;Schillerstraße;58;71336;Waiblingen;;
Vital-Apotheke Bad Saulgau ;Kaiserstraße;58;88348;Bad Saulgau;;
Karls Apotheke ;Karlsstraße;58;89143;Blaubeuren;;
Sonnen-Apotheke Herr Markus Wittlinger e.K.;Nürtinger Straße;58;72663;Großbettlingen;;
Beckersche Apotheke zu St. Peter ;Hauptstraße;58;88339;Bad Waldsee;;
Anna Apotheke ;Schweitzerstraße;58;87700;Memmingen;;
Apotheke Zur Waage ;Hauptstraße;58;79771;Klettgau;;
Apotheke Melder ;Hauptstraße;58;75196;Remchingen;;
Brunnen Apotheke ;Lange Straße;58;76307;Karlsbad - Ittersbach;;
Urban Apotheke ;Hauptstraße;58;79104;Freiburg im Breisgau;;
Kandel Apotheke ;Lange Straße;58;79183;Waldkirch;;
Röntgen Apotheke OHG ;Juliuspromenade;58;97070;Würzburg;;
Apotheke im Rotmain-Center ;Hohenzollernring;58;95444;Bayreuth;;
Lilien Apotheke Fr. Gabriele Raab;Lilienthalstraße;58;93049;Regensburg;;
Von Mendel'Sche Apotheke ;Leopoldstraße;58;80802;München;;
Isar Apotheke ;Klenzestraße;58;80469;München;;
Virchow Apotheke ;Ungererstraße;58;80805;München;;
Apotheke am Bahnhof ;Untere Bahnhofstraße;58;82110;Germering;;
Drachen Apotheke im Tengelmann-Center;Untermarkt;58;82418;Murnau a. Staffelsee;;
Moewen Apotheke ;Lomonossowallee;58;17491;Greifswald , Hansestadt;;
Hansa-Apotheke ;Parkstraße;58;18057;Rostock;;
Pegasus - Apotheke ;Möllendorffstraße;58;10367;Berlin;;
Maulbeer-Apotheke ;Friedrichstraße;58;15537;Erkner;;
Weitling - Apotheke ;Weitlingstraße;58;10317;Berlin;;
Metropol - Apotheke Schöneberg;Grunewaldstraße;58;10825;Berlin;;
Rosen-Apotheke ;Straße der Jugend;58;3050;Cottbus;;
Apotheke am Schillerplatz ;Stubenrauchstraße;58;12161;Berlin;;
Park-Apotheke ;Ziebigker Straße;58;6846;Dessau-Roßlau;;
Regina - Apotheke ;Martin-Luther-Straße;58;10779;Berlin;;
Schumann-Apotheke ;Thomaestraße;58;1307;Dresden;;
Glückauf-Apotheke ;Dresdner Straße;58;1705;Freital;;
Neue-Ost-Apotheke ;Gabelweg;58;4838;Eilenburg;;
Anger-Vital-Apotheke ;Anger;58;99084;Erfurt;;
Adler Apotheke ;Friedensstraße;58;39326;Wolmirstedt;;
Neustadt-Apotheke ;Forststraße;58;14712;Rathenow;;
Paul Gerhardt Apotheke OHG ;Müllerstraße;58;13349;Berlin;;
Mozart-Apotheke ;Gördenallee;58;14772;Brandenburg an der Havel;;
Königin Luise Apotheke ;Dortustraße;58;14467;Potsdam;;
Hohenzollern Apotheke ;Hohenzollernstraße;58-60;67063;Ludwigshafen am Rhein;;
Lori Apotheke ;Nymphenburger Straße;58-60;80335;München;;
Apotheke am Fuchsbau ;Karl-Marx-Straße;58-60;14532;Kleinmachnow;;
Stühlinger Apotheke ;Klarastraße;58/60;79106;Freiburg im Breisgau;;
Apotheke Streich Brechten ;Evingerstraße;585;44339;Dortmund;;
Apotheke Rath-Heumar Rath;Rösrather Straße;588;51107;Köln;;
Apotheke 1 plus Porz-Eil;Frankfurter Straße;589;51145;Köln;;
Damian  Apotheke ;Bülser Straße;59;45964;Gladbeck;;
St. Josef Apotheke  ;Heidener Straße;59;46325;Borken;;
Spitzweg Apotheke im Ehrenfeld  Herr Sven Henneberger ;Drusenbergstraße;59;44789;Bochum;;
Hohenzollern  Apotheke Eberwein & Plassmann OHG;Hohenzollernring;59;48145;Münster;;
Birken-Apotheke ;Hohenstaufenring;59;50674;Köln;;
Rathaus Apotheke ;Benrodestraße;59;40597;Düsseldorf;;
Marien Apotheke Zündorf;Schmittgasse;59;51143;Köln;;
Thomasberg-Apotheke ;Siebengebirgsstraße;59;53639;Königswinter;;
Flieder-Apotheke ;Kölner Straße;59;53913;Swisttal;;
Anna Apotheke ;Bahnhofstraße;59;52477;Alsdorf;;
Post-Apotheke ;Hauptstraße;59;41352;Korschenbroich;;
Maxmo Apotheke Jüchen-Gierath  ;Bedburdycker Straße;59;41363;Jüchen;;
Apotheke im Pradus  ;Reichsstraße;59;40217;Düsseldorf ;;
Anker Apotheke ;Kronshagener Weg;59;24116;Kiel;;
Mundsburg Apotheke ;Mundsburger Damm;59;22087;Hamburg;;
Apotheke im Rewe Center ;Max-Brauer-Allee;59;22765;Hamburg;;
Holsten-Apotheke ;Hauptstraße;59;25482;Appen;;
easy Apotheke Marktcenter Uelzen ;Vreeßer Straße;59;29525;Uelzen;;
Lilien-Apotheke Fr. Ursula Frerker-Müller e.K. ;Hauptstraße;59;28865;Lilienthal;;
Nibelungen Apotheke ;Lutherstraße;59;30171;Hannover;;
Hubertus Apotheke Fr.Carmen Ritter ;Kurhessenstraße;59;34626;Neukirchen;;
Meissner-Apotheke ;Steinweg;59;37290;Meißner;;
Rodenberg Apotheke ;Rodenbergstraße;59;44287;Dortmund;;
Schloss Apotheke ;Bamenohler Straße;59;57413;Finnentrop;;
Falken Apotheke ;Wiehagener Straße;59;42499;Hückeswagen;;
Mohren Apotheke ;Marktstraße;59;55469;Simmern;;
Rosen-Apotheke ;Michaelstraße;59;53560;Vettelschoß;;
Mohren Apotheke ;Rathausstraße;59;65203;Wiesbaden;;
Erlen-Apotheke ;Alt Erlenbach;59;60437;Frankfurt am Main;;
Flora-Apotheke ;Dreieichstraße;59;60594;Frankfurt am Main;;
Süd Apotheke ;Hirschstraße;59;64653;Lorsch;;
Spessart Apotheke ;Langenprozeltener Straße;59;97737;Gemünden a. Main;;
Barbarossa Apotheke ;Hauptstraße;59;63654;Büdingen;;
Elisabeth Apotheke ;Untere Hauptstraße;59;67551;Worms;;
St. Josef-Apotheke ;Dillinger Straße;59;66763;Dillingen-Diefflen;;
Entenfang Apotheke ;Rheinstraße;59;76185;Karlsruhe;;
Bienwald Apotheke ;Hauptstraße;59;76870;Kandel;;
Sonnen Apotheke ;Schillerstraße;59;74366;Kirchheim am Neckar;;
Kron Apotheke Bad Cannstatt;Marktstraße;59;70372;Stuttgart;;
Fils Apotheke ;Überkinger Straße;59;73312;Geislingen an der Steige;;
Burkhardtsche Apotheke ;Hauptstraße;59;72800;Eningen unter Achalm;;
Adler Apotheke ;Ebinger Straße;59;72469;Meßstetten;;
Herdern Apotheke ;Habsburgerstraße;59;79104;Freiburg im Breisgau;;
Georgen Apotheke ;Kaiserstraße;59;76437;Rastatt;;
Burg Apotheke Altburg;Schwarzwaldstraße;59;75365;Calw;;
Rosen Apotheke ;Lange Zeile;59;91054;Erlangen;;
Apotheke am Hammerweg ;Hammerweg;59;92637;Weiden;;
Aesculap Apotheke ;Wunsiedler Straße;59;95032;Hof;;
Marien Apotheke ;Hauptstraße;59;84088;Neufahrn i.NB;;
Margareten Apotheke ;Prüfeninger Straße;59;93049;Regensburg;;
Saniplus Apotheke im OEZ ;Riesstraße;59;80993;München;;
Kristall Apotheke ;Forstenrieder Allee;59;81476;München;;
Apotheke in der Galenusstraße ;Galenusstraße;59;13187;Berlin;;
Nord Apotheke  ;Philipp Müller Straße;59;15344;Strausberg;;
Rathaus-Apotheke Friedrichshagen;Bölschestraße;59;12587;Berlin;;
Gertrauden Apotheke Neukölln;Alt-Buckow;59;12349;Berlin;;
Wiesbadener Apotheke Wilmersdorf;Südwestkorso;59;14197;Berlin;;
Apotheke im SEC ;Enderstraße;59;1277;Dresden;;
St. Hubertus-Apotheke ;Eilenburger Straße;59;4317;Leipzig;;
Sonnen-Apotheke ;Karl-Liebknecht-Straße;59;4275;Leipzig;;
Kyffhäuser-Apotheke ;Hallesche Straße;59;6536;Roßla;;
Falken Apotheke ;Siegener Straße;59;13583;Berlin;;
Tannenberg - Apotheke ;Birkbuschstraße;59;12167;Berlin;;
Bären-Apotheke am Selmer Zentrum ;Kreisstraße;59-61;59379;Selm;;
Pinguin Stadt Apotheke ;Königstraße;59-63;23552;Lübeck;;
Rathaus Apotheke ;Uerdinger Straße;590;47800;Krefeld;;
Rochus Apotheke ;Subbelrather Straße;592;50827;Köln;;
Sebastianus-Apotheke ;Aachener Straße;592;50226;Frechen;;
Rosen Apotheke Hillegossen;Detmolder Straße;594;33699;Bielefeld;;
Alte Post  Apotheke Holweide;Bergisch Gladbacher Straße;597;51067;Köln;;
Rather Burg-Apotheke Rath;Rösrather Straße;597;51107;Köln;;
Buchen Apotheke ;Fuhlsbüttler Straße;599;22337;Hamburg;;
Linden-Apotheke ;Mainzer Landstraße;59a;65589;Hadamar;;
Märkische Apotheke ;Ernst-Thälmann-Straße;59a;14822;Brück;;
Sonnen-Apotheke ;Clemensstraße;5a;49497;Mettingen;;
Ludgerus Apotheke ;Kolpingstraße;5a;48480;Schapen;;
Apotheke Eutin ;Industriestraße;5a;23701;Eutin;;
Kloster Apotheke ;Hauptstraße;5a;30974;Wennigsen (Deister);;
Mühlen  Apotheke ;Herzberger Straße;5a;37434;Rhumspringe;;
Kunibertus Apotheke Hünsborn;Siegener Straße;5a;57482;Wenden;;
Bauland Apotheke ;Marktstraße;5a;74740;Adelsheim;;
Hölderle-Carré Apotheke Caunes ;Konrad-Goldmann-Straße;5a;79100;Freiburg;;
Kandel Apotheke  im Gesundheitszentrum;Fabrik Sonntag;5a;79183;Waldkirch;;
Lechrain  Apotheke ;Iglingerstraße;5a;86899;Landsberg am Lech;;
Haff-Apotheke ;Am Parkplatz;5a;18230;Ostseebad Rerik;;
Die Apotheke am Hauptbahnhof ;Kantstraße;5a;39104;Magdeburg;;
Wappen Apotheke ;Schaefergraben;5a;4509;Delitzsch;;
Liebig-Apotheke ;Friedrich-Engels-Straße;5a;14727;Premnitz;;
Dr. Homann OHG Steinbock Apotheke Schildow;Bahnhofstraße;5b;16552;Schildow;;
Apotheke im Nordharz Center ;Lerchenbreite;5b;38889;Blankenburg;;
Neue Apotheke ;Kyritzer Straße;5c;19322;Wittenberge;;
Schiller-Apotheke ;Friedrich-Schiller-Straße;5D;3172;Guben;;
Helgoland - Apotheke ;Hildburghauser Straße;5D;12279;Berlin;;
Apotheke Panitzsch ;Lange Straße;5H;4451;Borsdorf;;
"Sander Apotheke Lehe"" """;Pferdebade;6;27580;Bremerhaven;;
Maxi Apotheke  ;Am Bahnhof;6;26169;Friesoythe;;
Jade Apotheke ;Grenzstraße;6;26382;Wilhelmshaven;;
Friesen Apotheke ;Schloß Straße;6;26532;Großheide;;
Heide-Apotheke ;Schönmoorer Landstraße;6;27777;Ganderkesee;;
Friederiken  Apotheke ;Friederikenstraße;6;26871;Papenburg;;
Quade-Foelke-Apotheke Strackholt;Hohe Thee;6;26629;Großefehn;;
Kreuz Apotheke ;Steinweg;6;26810;Westoverledingen;;
Pluspunkt Apotheke im Elisengang ;Staulinie;6;26122;Oldenburg;;
Apotheke Damaschke ;Schillerstraße;6;49811;Lingen (Ems);;
Brunnen Apotheke ;Marktstraße;6;49762;Lathen;;
wirfürdich Apotheke am Schlosspark ;Bahnhofstraße;6;48455;Bad Bentheim;;
Brunnen Apotheke ;St.Annen Straße;6;49624;Löningen;;
Krapendorfer Apotheke ;Am Capitol;6;49661;Cloppenburg;;
Eichen Apotheke ;Syker Straße;6;27211;Bassum;;
Vitus-Apotheke ;Astruperstraße;6;49429;Visbek;;
Stern Apotheke ;Oststraße;6;49477;Ibbenbüren;;
Urbanus Apotheke ;Hauptstraße;6;47626;Kevelaer;;
Pharmaxi-Apotheke ;Baumgarten;6;48565;Steinfurt ;;
Apotheke zur Herrlichkeit  ;Vogt von Belle Platz;6;47661;Issum ;;
Robert-Koch-Apotheke ;Großer Markt;6;46145;Oberhausen;;
Marien Apotheke ;Westfälische Straße;6;46117;Oberhausen;;
Forum Apotheke ;Nordstraße;6;46399;Bocholt;;
Markt-Apotheke ;Hauptstraße;6;44651;Herne;;
Turm Apotheke ;Am Kreuztor;6;48147;Münster;;
Coerde Apotheke Coerde;Hamannplatz;6;48157;Münster;;
Regina Apotheke Lichtenbroich;Matthiaskirchweg;6;40472;Düsseldorf;;
Bismarck Apotheke OHG  ;Bismarckplatz;6;47799;Krefeld;;
Apotheke am Philippusstift Borbeck;Hülsmannstraße;6;45355;Essen;;
Gala Apotheke ;Heifeskamp;6;45475;Mülheim an der Ruhr;;
Carl Duisberg Apotheke ;Am Klösterchen;6;51375;Leverkusen;;
Neander-Apotheke Gerresheim;Benderstraße;6;40625;Düsseldorf;;
Aesculap Apotheke ;Ernst-Reuter-Platz;6;40789;Monheim am Rhein;;
Reh Apotheke ;Barbarossaplatz;6;50674;Köln;;
Rhein Apotheke ;Ebertplatz;6;50668;Köln;;
Michaelis Apotheke ;Dorfplatz;6;53340;Meckenheim;;
