Birkenwald Apotheke Röthenbach;Dombühler Straße 8;DombühlerStraße8;2;Dombühler Straße♥8;17;Dombühler Straße;8;90449;Nürnberg;;
Rosenau Apotheke am Bürgerplatz ;Bürgerplatz 8;Bürgerplatz8;1;Bürgerplatz♥8;12;Bürgerplatz;8;96472;Rödental;;
Frankenwald Apotheke ;Marktplatz 8;Marktplatz8;1;Marktplatz♥8;11;Marktplatz;8;96355;Tettau;;
Ackermann Apotheke ;Zolltorplatz 8;Zolltorplatz8;1;Zolltorplatz♥8;13;Zolltorplatz;8;96247;Michelau i.OFr.;;
Apotheke am Klinikum ;Krankenhausstraße 8;Krankenhausstraße8;1;Krankenhausstraße♥8;18;Krankenhausstraße;8;91301;Forchheim;;
St.-Georgs-Apotheke ;Querstraße 8;Querstraße8;1;Querstraße♥8;11;Querstraße;8;90530;Wendelstein;;
Sonnen Apotheke ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;92224;Amberg;;
Markt Apotheke ;St.Georgplatz 8;St.Georgplatz8;1;St.Georgplatz♥8;14;St.Georgplatz;8;92286;Rieden;;
Stadt Apotheke ;Oberer Markt 8;ObererMarkt8;2;Oberer Markt♥8;13;Oberer Markt;8;93426;Roding;;
Kranich Apotheke ;Heilbronner Platz 8;HeilbronnerPlatz8;2;Heilbronner Platz♥8;18;Heilbronner Platz;8;90453;Nürnberg;;
St.Georgs-Apotheke ;Wollauer Straße 8;WollauerStraße8;2;Wollauer Straße♥8;16;Wollauer Straße;8;92690;Pressath;;
Stadtpark Apotheke ;Tellstraße 8;Tellstraße8;1;Tellstraße♥8;11;Tellstraße;8;90409;Nürnberg;;
Einhorn Apotheke ;Theresienplatz 8;Theresienplatz8;1;Theresienplatz♥8;15;Theresienplatz;8;94315;Straubing;;
Apotheke Im Gewerbepark ;Im Gewerbepark C 8;ImGewerbeparkC8;3;Im Gewerbepark C♥8;17;Im Gewerbepark C;8;93059;Regensburg;;
Arnulf Apotheke ;Ludwigstraße 8;Ludwigstraße8;1;Ludwigstraße♥8;13;Ludwigstraße;8;93047;Regensburg;;
Landgerichts Apotheke OHG ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;84066;Mallersdorf-Pfaffenberg;;
Sonnen Apotheke ;Kaikenrieder Straße 8;KaikenriederStraße8;2;Kaikenrieder Straße♥8;20;Kaikenrieder Straße;8;94244;Teisnach;;
Asam Apotheke OHG  Fr. Verena Lehmann & Fr. Monika Fitschen ;Gebrüder-Asam-Straße 8;Gebrüder-Asam-Straße8;1;Gebrüder-Asam-Straße♥8;21;Gebrüder-Asam-Straße;8;94501;Aldersbach;;
Markt Apotheke ;Marktplatz 8;Marktplatz8;1;Marktplatz♥8;11;Marktplatz;8;94157;Perlesreut;;
Hofmark-Apotheke ;Hofmarkstraße 8;Hofmarkstraße8;1;Hofmarkstraße♥8;14;Hofmarkstraße;8;94529;Aicha vorm Wald;;
Florian Apotheke ;Niedermayerstraße 8;Niedermayerstraße8;1;Niedermayerstraße♥8;18;Niedermayerstraße;8;84028;Landshut;;
Asam Apotheke ;Altstadt 8;Altstadt8;1;Altstadt♥8;9;Altstadt;8;94486;Osterhofen;;
Neue Apotheke ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;94065;Waldkirchen;;
PrimaVital Delphin Apotheke ;Daimlerstraße 8;Daimlerstraße8;1;Daimlerstraße♥8;14;Daimlerstraße;8;84130;Dingolfing;;
Heilig-Geist-Apotheke ;Passauer Straße 8;PassauerStraße8;2;Passauer Straße♥8;16;Passauer Straße;8;94139;Breitenberg;;
Antonius-Apotheke ;Geratsberger Straße 8;GeratsbergerStraße8;2;Geratsberger Straße♥8;20;Geratsberger Straße;8;84130;Dingolfing;;
Marien Apotheke ;Mimmingerstraße 8;Mimmingerstraße8;1;Mimmingerstraße♥8;16;Mimmingerstraße;8;94491;Hengersberg;;
Albertus-Magnus Apotheke ;Regensburger Straße 8;RegensburgerStraße8;2;Regensburger Straße♥8;20;Regensburger Straße;8;93138;Lappersdorf;;
Johannis-Apotheke ;Obere Hauptstraße 8;ObereHauptstraße8;2;Obere Hauptstraße♥8;18;Obere Hauptstraße;8;84381;Johanniskirchen;;
Marien Apotheke ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;94078;Freyung;;
Damian Apotheke ;Heiligenstädter Straße 8;HeiligenstädterStraße8;2;Heiligenstädter Straße♥8;23;Heiligenstädter Straße;8;93333;Neustadt a.d.Donau;;
Turm-Apotheke ;Tegernseer Landstraße 8;TegernseerLandstraße8;2;Tegernseer Landstraße♥8;22;Tegernseer Landstraße;8;82054;Sauerlach;;
St.Laurentius Apotheke ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;83119;Obing;;
Optymed Apotheke Spinnerei an der alten Spinnerei;An der Alten Spinnerei 8;AnderAltenSpinnerei8;4;An der Alten Spinnerei♥8;23;An der Alten Spinnerei;8;83059;Kolbermoor;;
St.Antonius Apotheke ;Maximilianstraße 8;Maximilianstraße8;1;Maximilianstraße♥8;17;Maximilianstraße;8;83471;Berchtesgaden;;
St.Leonhard Apotheke ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;85567;Grafing b. München;;
Marien Apotheke ;Marienplatz 8;Marienplatz8;1;Marienplatz♥8;12;Marienplatz;8;84405;Dorfen;;
St. Peter  Apotheke ;Seestraße 8;Seestraße8;1;Seestraße♥8;10;Seestraße;8;83564;Soyen;;
Kur Apotheke ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;83043;Bad Aibling;;
Apotheke am Kirchplatz ;Kirchplatz 8;Kirchplatz8;1;Kirchplatz♥8;11;Kirchplatz;8;82041;Oberhaching;;
Apotheke am Inn ;Max Schweiger Straße 8;MaxSchweigerStraße8;3;Max Schweiger Straße♥8;21;Max Schweiger Straße;8;84559;Kraiburg a. Inn;;
Apotheke  Am Rathaus ;Naupliaallee 8;Naupliaallee8;1;Naupliaallee♥8;13;Naupliaallee;8;85521;Ottobrunn;;
St.Josefs Apotheke ;Marktplatz 8;Marktplatz8;1;Marktplatz♥8;11;Marktplatz;8;85614;Kirchseeon;;
AVIE Apotheke Am Marktplatz ;Marktplatz 8;Marktplatz8;1;Marktplatz♥8;11;Marktplatz;8;83471;Berchtesgaden;;
Antonius Apotheke ;Johann-Sebastian-Bach-Straße 8;Johann-Sebastian-Bach-Straße8;1;Johann-Sebastian-Bach-Straße♥8;29;Johann-Sebastian-Bach-Straße;8;85591;Vaterstetten;;
Rathaus Apotheke am Marienplatz ;Marienplatz 8;Marienplatz8;1;Marienplatz♥8;12;Marienplatz;8;80331;München;;
St.Ursula Apotheke ;Münchner Freiheit 8;MünchnerFreiheit8;2;Münchner Freiheit♥8;18;Münchner Freiheit;8;80802;München;;
Stadt-Apotheke am Hauptbahnhof München ;Goethestraße 8;Goethestraße8;1;Goethestraße♥8;13;Goethestraße;8;80336;München;;
Cleemann Apotheke ;Sendlinger-Tor-Platz 8;Sendlinger-Tor-Platz8;1;Sendlinger-Tor-Platz♥8;21;Sendlinger-Tor-Platz;8;80336;München;;
Kant Apotheke am Hasenbergl OHG Manuela Fedlmeier & Michael Baumann ;Aschenbrennerstraße 8;Aschenbrennerstraße8;1;Aschenbrennerstraße♥8;20;Aschenbrennerstraße;8;80933;München;;
St.Antonius Apotheke ;Augustenstraße 8;Augustenstraße8;1;Augustenstraße♥8;15;Augustenstraße;8;80333;München;;
Bahnhof Apotheke ;Münchener Straße 8;MünchenerStraße8;2;Münchener Straße♥8;17;Münchener Straße;8;82362;Weilheim i. OB;;
Marien-Apotheke ;Lochhauser Straße 8;LochhauserStraße8;2;Lochhauser Straße♥8;18;Lochhauser Straße;8;82178;Puchheim;;
Gabrieli-Apotheke Martin Regensburger OHG;Gabrielistraße 8;Gabrielistraße8;1;Gabrielistraße♥8;15;Gabrielistraße;8;85072;Eichstätt;;
Hofmark Apotheke ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;85296;Rohrbach;;
Brunnen Apotheke ;Brunnenstraße 8;Brunnenstraße8;1;Brunnenstraße♥8;14;Brunnenstraße;8;90596;Schwanstetten;;
Hauser Apotheke ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;93176;Beratzhausen;;
Engel Apotheke ;Nürnberger Straße 8;NürnbergerStraße8;2;Nürnberger Straße♥8;18;Nürnberger Straße;8;91177;Thalmässing;;
Sonnen Apotheke ;Untere Bahnhofstraße 8;UntereBahnhofstraße8;2;Untere Bahnhofstraße♥8;21;Untere Bahnhofstraße;8;90574;Roßtal;;
Augusta-Apotheke ;Münchner Straße 8;MünchnerStraße8;2;Münchner Straße♥8;16;Münchner Straße;8;86641;Rain;;
Markt Apotheke ;Marktplatz 8;Marktplatz8;1;Marktplatz♥8;11;Marktplatz;8;93164;Laaber;;
Antonius Apotheke ;Kelsstraße 8;Kelsstraße8;1;Kelsstraße♥8;11;Kelsstraße;8;85104;Pförring;;
St.Alto-Birgitten-Apotheke ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;85250;Altomünster;;
Markt-Apotheke ;Münchner Straße 8;MünchnerStraße8;2;Münchner Straße♥8;16;Münchner Straße;8;86415;Mering;;
Nibelungen Apotheke ;Romanplatz 8;Romanplatz8;1;Romanplatz♥8;11;Romanplatz;8;80639;München;;
Isartal Apotheke ;Pullacher Platz 8;PullacherPlatz8;2;Pullacher Platz♥8;16;Pullacher Platz;8;81371;München;;
Marien Apotheke ;Augsburger Straße 8;AugsburgerStraße8;2;Augsburger Straße♥8;18;Augsburger Straße;8;86441;Zusmarshausen;;
Apotheke Via Claudia ;Boschstraße 8;Boschstraße8;1;Boschstraße♥8;12;Boschstraße;8;86391;Stadtbergen;;
Apotheke Hartmannshofen ;Riezlerweg 8;Riezlerweg8;1;Riezlerweg♥8;11;Riezlerweg;8;80997;München;;
Ludwigs Apotheke ;Ulmer Straße 8;UlmerStraße8;2;Ulmer Straße♥8;13;Ulmer Straße;8;86154;Augsburg;;
St.Martins-Apotheke ;Fuggerstraße 8;Fuggerstraße8;1;Fuggerstraße♥8;13;Fuggerstraße;8;86690;Mertingen;;
Markt Apotheke ;Schrobenhausenerstraße 8;Schrobenhausenerstraße8;1;Schrobenhausenerstraße♥8;23;Schrobenhausenerstraße;8;86554;Pöttmes;;
Marien Apotheke ;Erdweg 8;Erdweg8;1;Erdweg♥8;7;Erdweg;8;86554;Pöttmes;;
Delphin Apotheke ;Brüssower Allee 8;BrüssowerAllee8;2;Brüssower Allee♥8;16;Brüssower Allee;8;17291;Prenzlau;;
Bad-Apotheke ;Hauptstraße 8;Hauptstraße8;1;Hauptstraße♥8;12;Hauptstraße;8;18609;Ostseebad Binz;;
Apotheke am Margaretenhof ;Am Margaretenhof 8;AmMargaretenhof8;2;Am Margaretenhof♥8;17;Am Margaretenhof;8;19057;Schwerin;;
Bergring-Apotheke ;Poggestraße 8;Poggestraße8;1;Poggestraße♥8;12;Poggestraße;8;17166;Teterow;;
Adler-Apotheke ;Markt 8;Markt8;1;Markt♥8;6;Markt;8;18258;Schwaan;;
Adler Apotheke ;Gützkower Straße 8;GützkowerStraße8;2;Gützkower Straße♥8;17;Gützkower Straße;8;17489;Greifswald , Hansestadt;;
Hirsch-Apotheke ;Breitscheidstraße 8;Breitscheidstraße8;1;Breitscheidstraße♥8;18;Breitscheidstraße;8;19306;Neustadt-Glewe;;
Apotheke Milmersdorf ;Betonstraße 8;Betonstraße8;1;Betonstraße♥8;12;Betonstraße;8;17268;Milmersdorf;;
Markt-Apotheke ;Am Markt 8;AmMarkt8;2;Am Markt♥8;9;Am Markt;8;18461;Richtenberg;;
Insel-Apotheke ;Wismarsche Straße 8;WismarscheStraße8;2;Wismarsche Straße♥8;18;Wismarsche Straße;8;23999;Insel Poel;;
Adler Apotheke ;Meisterstraße 8;Meisterstraße8;1;Meisterstraße♥8;14;Meisterstraße;8;17291;Gramzow;;
Schloss Apotheke ;Schlossstraße 8;Schlossstraße8;1;Schlossstraße♥8;14;Schlossstraße;8;17252;Mirow;;
Markt Apotheke ;Am Markt 8;AmMarkt8;2;Am Markt♥8;9;Am Markt;8;23966;Wismar;;
Axels Apotheke ;Rudi-Dutschke Straße 8;Rudi-DutschkeStraße8;2;Rudi-Dutschke Straße♥8;21;Rudi-Dutschke Straße;8;10969;Berlin;;
Fontane-Apotheke ;Friedrichstraße 8;Friedrichstraße8;1;Friedrichstraße♥8;16;Friedrichstraße;8;15324;Letschin;;
Adler-Apotheke ;Bürgermeisterstraße 8;Bürgermeisterstraße8;1;Bürgermeisterstraße♥8;20;Bürgermeisterstraße;8;16321;Bernau bei Berlin;;
Apotheke am Anton-Saefkow-Platz ;Anton-Saefkow-Platz 8;Anton-Saefkow-Platz8;1;Anton-Saefkow-Platz♥8;20;Anton-Saefkow-Platz;8;10369;Berlin;;
Löwen-Apotheke ;Poststraße 8;Poststraße8;1;Poststraße♥8;11;Poststraße;8;14943;Luckenwalde;;
Adler-Apotheke ;Schulstraße 8;Schulstraße8;1;Schulstraße♥8;12;Schulstraße;8;03185;Peitz;;
Adler-Apotheke ;Markt 8;Markt8;1;Markt♥8;6;Markt;8;06773;Gräfenhainichen;;
Löwen-Apotheke ;Markt 8;Markt8;1;Markt♥8;6;Markt;8;06901;Kemberg;;
Köriser Apotheke  ;Schützenstraße 8;Schützenstraße8;1;Schützenstraße♥8;15;Schützenstraße;8;15746;Groß Köris ;;
Anwandter-Apotheke ;Cottbuser Straße 8;CottbuserStraße8;2;Cottbuser Straße♥8;17;Cottbuser Straße;8;03205;Calau;;
Glückauf-Apotheke ;Burgkemnitzer Straße 8;BurgkemnitzerStraße8;2;Burgkemnitzer Straße♥8;21;Burgkemnitzer Straße;8;06773;Gräfenhainichen ;;
Grund-Apotheke ;An der Spinnerei 8;AnderSpinnerei8;3;An der Spinnerei♥8;17;An der Spinnerei;8;01705;Freital;;
Easy Apotheke Löbtau ;Kesselsdorfer Straße 8;KesselsdorferStraße8;2;Kesselsdorfer Straße♥8;21;Kesselsdorfer Straße;8;01159;Dresden;;
Stadt Apotheke Königstein ;Pirnaer Straße 8;PirnaerStraße8;2;Pirnaer Straße♥8;15;Pirnaer Straße;8;01824;Königstein /Sächs. Schw.;;
Bahnhof Apotheke ;Sachsenstraße 8;Sachsenstraße8;1;Sachsenstraße♥8;14;Sachsenstraße;8;02708;Löbau;;
Kronen Apotheke Schönfeld;Markt 8;Markt8;1;Markt♥8;6;Markt;8;01328;Dresden;;
Grüne Apotheke ;Stollberger Straße 8;StollbergerStraße8;2;Stollberger Straße♥8;19;Stollberger Straße;8;09385;Lugau;;
Edelweiß-Apotheke  ;Eibenstocker Straße 8;EibenstockerStraße8;2;Eibenstocker Straße♥8;20;Eibenstocker Straße;8;08340;Schwarzenberg ;;
Berg-Apotheke ;Markt 8;Markt8;1;Markt♥8;6;Markt;8;09618;Brand-Erbisdorf;;
Apotheke am Waldessaum ;Am Waldessaum 8;AmWaldessaum8;2;Am Waldessaum♥8;14;Am Waldessaum;8;04600;Altenburg;;
Stadt Apotheke ;Am Mühlgraben 8;AmMühlgraben8;2;Am Mühlgraben♥8;14;Am Mühlgraben;8;08297;Zwönitz;;
Land Apotheke ;Dorfberg 8;Dorfberg8;1;Dorfberg♥8;9;Dorfberg;8;08359;Breitenbrunn /Erzgeb.;;
Raben-Apotheke ;Annaberger Straße 8;AnnabergerStraße8;2;Annaberger Straße♥8;18;Annaberger Straße;8;09456;Mildenau;;
Kristall Apotheke ;Augsburger Straße 8;AugsburgerStraße8;2;Augsburger Straße♥8;18;Augsburger Straße;8;09126;Chemnitz;;
Apotheke am Bayrischen Platz ;Riemannstraße 8;Riemannstraße8;1;Riemannstraße♥8;14;Riemannstraße;8;04107;Leipzig;;
Apotheke am Park ;Hauptstraße 8;Hauptstraße8;1;Hauptstraße♥8;12;Hauptstraße;8;04416;Markkleeberg;;
Einhorn-Apotheke ;Jahnallee 8;Jahnallee8;1;Jahnallee♥8;10;Jahnallee;8;04109;Leipzig;;
Löwen-Apotheke ;Markt 8;Markt8;1;Markt♥8;6;Markt;8;08223;Falkenstein;;
Löwen-Apotheke ;Markt 8;Markt8;1;Markt♥8;6;Markt;8;07768;Kahla;;
Laurentius Apotheke ;Bahnhofstraße 8;Bahnhofstraße8;1;Bahnhofstraße♥8;14;Bahnhofstraße;8;07774;Camburg;;
Apotheke im Postcarre ;Engelplatz 8;Engelplatz8;1;Engelplatz♥8;11;Engelplatz;8;07743;Jena;;
Apotheke von Hirschhausen im Ärztehaus;Sonnenberger Straße 8;SonnenbergerStraße8;2;Sonnenberger Straße♥8;20;Sonnenberger Straße;8;07318;Saalfeld/Saale ;;
Sonnen-Apotheke ;Ummendorfer Straße 8;UmmendorferStraße8;2;Ummendorfer Straße♥8;19;Ummendorfer Straße;8;39365;Wefensleben;;
Stadt-Apotheke OHG ;Markt 8;Markt8;1;Markt♥8;6;Markt;8;06749;Bitterfeld;;
Flora-Apotheke ;Dessauer Straße 8;DessauerStraße8;2;Dessauer Straße♥8;16;Dessauer Straße;8;06749;Bitterfeld;;
Panda Apotheke ;Am Gastronom 8;AmGastronom8;2;Am Gastronom♥8;13;Am Gastronom;8;06124;Halle (Saale);;
Bad-Apotheke ;Markt 8;Markt8;1;Markt♥8;6;Markt;8;06246;Bad Lauchstädt;;
Rats-Apotheke ;Hoher Weg 8;HoherWeg8;2;Hoher Weg♥8;10;Hoher Weg;8;39397;Schwanebeck;;
Apotheke vor dem Lüchower Tor ;Vor dem Lüchower Tor 8;VordemLüchowerTor8;4;Vor dem Lüchower Tor♥8;21;Vor dem Lüchower Tor;8;29410;Salzwedel;;
Linden-Apotheke Olvenstedt ;Helmstedter Chaussee 8;HelmstedterChaussee8;2;Helmstedter Chaussee♥8;21;Helmstedter Chaussee;8;39130;Magdeburg;;
Adler-und Rats-Apotheke ;Kornmarkt 8;Kornmarkt8;1;Kornmarkt♥8;10;Kornmarkt;8;06484;Quedlinburg;;
Hubertus-Apotheke ;Markt 8;Markt8;1;Markt♥8;6;Markt;8;06724;Kayna;;
Apotheke Angern ;Alte Dorfstraße 8;AlteDorfstraße8;2;Alte Dorfstraße♥8;16;Alte Dorfstraße;8;39326;Angern;;
Krügersche Apotheke ;Markt 8;Markt8;1;Markt♥8;6;Markt;8;06449;Aschersleben;;
Vinova Apotheke ;Langenfelder Straße 8;LangenfelderStraße8;2;Langenfelder Straße♥8;20;Langenfelder Straße;8;06366;Köthen ;;
Diana Apotheke ;Friedensstraße 8;Friedensstraße8;1;Friedensstraße♥8;15;Friedensstraße;8;16515;Oranienburg;;
Ludolfinger Apotheke Reinickendorf;Ludolfingerplatz 8;Ludolfingerplatz8;1;Ludolfingerplatz♥8;17;Ludolfingerplatz;8;13465;Berlin;;
Havelland-Apotheke ;Dammstraße 8;Dammstraße8;1;Dammstraße♥8;11;Dammstraße;8;14641;Nauen;;
Land-Apotheke Leegebruch;Eichenallee 8;Eichenallee8;1;Eichenallee♥8;12;Eichenallee;8;16767;Leegebruch;;
Ost-Apotheke ;Lotte-Pulewka-Straße 8;Lotte-Pulewka-Straße8;1;Lotte-Pulewka-Straße♥8;21;Lotte-Pulewka-Straße;8;14473;Potsdam;;
Lilien Apotheke ;Theodor-Heuss-Platz 8;Theodor-Heuss-Platz8;1;Theodor-Heuss-Platz♥8;20;Theodor-Heuss-Platz;8;14052;Berlin;;
Goethe-Apotheke ;Nicolaiplatz 8;Nicolaiplatz8;1;Nicolaiplatz♥8;13;Nicolaiplatz;8;14770;Brandenburg an der Havel;;
Luisen Apotheke ;Zimmerstraße 8;Zimmerstraße8;1;Zimmerstraße♥8;13;Zimmerstraße;8;14471;Potsdam;;
Die Herz Apothek Spandau ;Seeburger Straße 8;SeeburgerStraße8;2;Seeburger Straße♥8;17;Seeburger Straße;8;13581;Berlin;;
Mönkemarkt Apotheke ;Mönkedieckstraße 8-10;Mönkedieckstraße8-10;1;Mönkedieckstraße♥8-10;17;Mönkedieckstraße;8-10;49088;Osnabrück;;
Clemens-Apotheke ;Marktallee 8-10;Marktallee8-10;1;Marktallee♥8-10;11;Marktallee;8-10;48165;Münster;;
Kappenberg Apotheke ;Kappenberger Damm 8-10;KappenbergerDamm8-10;2;Kappenberger Damm♥8-10;18;Kappenberger Damm;8-10;48151;Münster;;
Apotheke An der Laach ;Oberstraße 8-10;Oberstraße8-10;1;Oberstraße♥8-10;11;Oberstraße;8-10;53859;Niederkassel;;
AS-Apotheke  ;Plöner Landstraße 8-10;PlönerLandstraße8-10;2;Plöner Landstraße♥8-10;18;Plöner Landstraße;8-10;23701;Eutin;;
Apotheke am Kaufhof Schlutuper Straße ;Schlutuper Straße 8-10;SchlutuperStraße8-10;2;Schlutuper Straße♥8-10;18;Schlutuper Straße;8-10;23566;Lübeck;;
Hauptbahnhof Apotheke ;Glockengießerwall 8-10;Glockengießerwall8-10;1;Glockengießerwall♥8-10;18;Glockengießerwall;8-10;20095;Hamburg;;
St. Georg Apotheke ;Kirchstraße 8-10;Kirchstraße8-10;1;Kirchstraße♥8-10;12;Kirchstraße;8-10;27367;Sottrum;;
Adler Apotheke ;Weinbergsweg 8-10;Weinbergsweg8-10;1;Weinbergsweg♥8-10;13;Weinbergsweg;8-10;29456;Hitzacker (Elbe);;
Markt Apotheke ;Karbener Weg 8-10;KarbenerWeg8-10;2;Karbener Weg♥8-10;13;Karbener Weg;8-10;61184;Karben;;
St.Sebastian Apotheke Druck u. Verlag;Äußere Sulzbacher Straße 8-10;ÄußereSulzbacherStraße8-10;3;Äußere Sulzbacher Straße♥8-10;25;Äußere Sulzbacher Straße;8-10;90489;Nürnberg;;
Neue Apotheke ;Goethestraße 8-10;Goethestraße8-10;1;Goethestraße♥8-10;13;Goethestraße;8-10;07937;Zeulenroda;;
Kronen Apotheke ;Wallinghauser Straße 8-12;WallinghauserStraße8-12;2;Wallinghauser Straße♥8-12;21;Wallinghauser Straße;8-12;26603;Aurich ;;
Apotheke Meis am Krankenhaus  ;Krankenhausstraße 8-12;Krankenhausstraße8-12;1;Krankenhausstraße♥8-12;18;Krankenhausstraße;8-12;49661;Cloppenburg;;
Nova Apotheke Rahlstedt  ;Schweriner Straße 8-12;SchwerinerStraße8-12;2;Schweriner Straße♥8-12;18;Schweriner Straße;8-12;22143;Hamburg;;
Apotheke im Kaufland ;Rieffstraße 8-12;Rieffstraße8-12;1;Rieffstraße♥8-12;12;Rieffstraße;8-12;66663;Merzig;;
Apotheke im Kaufland ;Sachsenstraße 8-12;Sachsenstraße8-12;1;Sachsenstraße♥8-12;14;Sachsenstraße;8-12;04509;Delitzsch;;
Lemberg Apotheke ;Marbacher Straße 8-16;MarbacherStraße8-16;2;Marbacher Straße♥8-16;17;Marbacher Straße;8-16;71563;Affalterbach;;
Deich Apotheke ;Steendiek 8-9;Steendiek8-9;1;Steendiek♥8-9;10;Steendiek;8-9;21129;Hamburg;;
Stadt Apotheke ;Markt 8/9;Markt8/9;1;Markt♥8/9;6;Markt;8/9;07545;Gera;;
Apotheke Kröger ;Weserstraße 80;Weserstraße80;1;Weserstraße♥80;12;Weserstraße;80;26919;Brake (Unterweser);;
sk-Victoria Apotheke in Huchting ;Kirchhuchtinger Landstraße 80;KirchhuchtingerLandstraße80;2;Kirchhuchtinger Landstraße♥80;27;Kirchhuchtinger Landstraße;80;28259;Bremen;;
Apotheke Friedeburg ;Friedeburger Hauptstraße 80;FriedeburgerHauptstraße80;2;Friedeburger Hauptstraße♥80;25;Friedeburger Hauptstraße;80;26446;Friedeburg;;
Apotheke im Sterkrader Tor ;Bahnhofstraße 80;Bahnhofstraße80;1;Bahnhofstraße♥80;14;Bahnhofstraße;80;46145;Oberhausen;;
MAXMO Apotheke Düsseldorf Wehrhahn ;Schirmerstraße 80;Schirmerstraße80;1;Schirmerstraße♥80;15;Schirmerstraße;80;40211;Düsseldorf;;
MEDI Apotheke ;Schadow Straße 80;SchadowStraße80;2;Schadow Straße♥80;15;Schadow Straße;80;40212;Düsseldorf;;
Lornsen Apotheke ;Holtenauer Straße 80;HoltenauerStraße80;2;Holtenauer Straße♥80;18;Holtenauer Straße;80;24105;Kiel;;
Herz Apotheke im Famila Markt  ;Schönkirchener Straße 80;SchönkirchenerStraße80;2;Schönkirchener Straße♥80;22;Schönkirchener Straße;80;24149;Kiel;;
Apotheke am Westensee ;Dorfstraße 80;Dorfstraße80;1;Dorfstraße♥80;11;Dorfstraße;80;24242;Felde;;
Die Licht Apotheke ;Kieler Straße 80;KielerStraße80;2;Kieler Straße♥80;14;Kieler Straße;80;24340;Eckernförde;;
Ise Apotheke ;Klosterallee 80;Klosterallee80;1;Klosterallee♥80;13;Klosterallee;80;20144;Hamburg;;
Stern Apotheke ;Thuner Straße 80;ThunerStraße80;2;Thuner Straße♥80;14;Thuner Straße;80;21680;Stade;;
Apotheke Außer der Schleifmühle OHG ;Außer der Schleifmühle 80;AußerderSchleifmühle80;3;Außer der Schleifmühle♥80;23;Außer der Schleifmühle;80;28203;Bremen;;
Nord Apotheke ;Hildesheimer Straße 80;HildesheimerStraße80;2;Hildesheimer Straße♥80;20;Hildesheimer Straße;80;31061;Alfeld (Leine);;
Pilgrim-Apotheke ;Goethestraße 80;Goethestraße80;1;Goethestraße♥80;13;Goethestraße;80;99830;Treffurt;;
Glantal Apotheke ;Hauptstraße 80;Hauptstraße80;1;Hauptstraße♥80;12;Hauptstraße;80;67749;Offenbach-Hundheim;;
Apotheke am Markt ;Römerstraße 80;Römerstraße80;1;Römerstraße♥80;12;Römerstraße;80;56130;Bad Ems;;
Lumdatal-Apotheke ;Treiser Straße 80;TreiserStraße80;2;Treiser Straße♥80;15;Treiser Straße;80;35469;Allendorf;;
Rotlint Apotheke ;Rotlintstraße 80;Rotlintstraße80;1;Rotlintstraße♥80;14;Rotlintstraße;80;60389;Frankfurt am Main;;
Antonius-Apotheke ;Hauptstraße 80;Hauptstraße80;1;Hauptstraße♥80;12;Hauptstraße;80;69469;Weinheim;;
Apotheke Am Riegerplatz ;Heinheimer Straße 80;HeinheimerStraße80;2;Heinheimer Straße♥80;18;Heinheimer Straße;80;64289;Darmstadt;;
Schloss Apotheke Hohenecken;Burgherrenstraße 80;Burgherrenstraße80;1;Burgherrenstraße♥80;17;Burgherrenstraße;80;67661;Kaiserslautern;;
Nikolaus Apotheke ;Hauptstraße 80;Hauptstraße80;1;Hauptstraße♥80;12;Hauptstraße;80;76698;Ubstadt-Weiher;;
Engel Apotheke ;Rotebühlstraße 80;Rotebühlstraße80;1;Rotebühlstraße♥80;15;Rotebühlstraße;80;70178;Stuttgart;;
Barlach-Apotheke ;Hauptstraße 80;Hauptstraße80;1;Hauptstraße♥80;12;Hauptstraße;80;73087;Bad Boll;;
Elisabethen Apotheke ;Söflinger Straße 80;SöflingerStraße80;2;Söflinger Straße♥80;17;Söflinger Straße;80;89077;Ulm;;
Kandel Apotheke ;Alte Bundesstraße 80;AlteBundesstraße80;2;Alte Bundesstraße♥80;18;Alte Bundesstraße;80;79194;Gundelfingen;;
Moriz-Apotheke ;Königstraße 80;Königstraße80;1;Königstraße♥80;12;Königstraße;80;72108;Rottenburg am Neckar;;
Pluspunkt Apotheke im Mercado-Center;Äuß Bayreuther Str 80;ÄußBayreutherStr80;3;Äuß Bayreuther Str♥80;19;Äuß Bayreuther Str;80;90491;Nürnberg;;
